Gender,Age,Tenure,Phone,Streaming,Unlimited,Charge,Satisfaction,Churn
1,61,7,0,1,0,69.85,3,1
0,46,29,0,0,1,100.55,5,1
0,54,44,0,1,1,25.7,3,1
1,31,10,1,0,0,40.7,5,1
1,20,10,0,0,0,85.95,3,1
0,27,18,0,0,0,75.6,5,1
1,49,68,0,1,1,58.25,3,1
1,56,72,1,0,0,65.2,3,1
0,30,2,0,1,0,53.45,4,1
0,21,41,0,0,1,19.75,4,1
1,46,26,1,0,0,44.45,4,1
0,26,36,0,0,1,20.85,4,1
0,52,72,0,0,0,114.05,3,1
0,30,35,0,0,1,89.85,3,1
0,59,1,0,0,0,55.05,4,1
1,49,16,0,0,0,112.95,3,1
1,63,54,0,0,0,114.65,4,1
1,45,18,0,0,0,64.8,4,1
1,59,36,0,0,0,80.4,3,1
1,30,52,0,0,1,25.05,4,1
0,26,8,0,0,0,94.75,5,1
0,47,72,0,0,0,105.5,3,1
1,53,64,0,0,1,24.7,5,1
0,34,60,1,0,0,60.2,5,1
1,20,61,0,0,1,24.4,5,1
1,48,24,0,0,1,104.15,5,1
0,35,28,0,1,0,92.9,3,1
1,24,30,0,0,0,80.8,5,1
0,45,2,0,0,1,20,4,1
0,61,1,0,1,0,75.1,3,1
0,52,6,0,0,1,19.65,5,1
1,23,24,0,0,0,69.45,5,1
0,25,70,1,0,0,40.05,5,1
0,32,72,0,1,0,89.7,3,1
1,42,44,0,0,1,19.9,5,1
0,24,9,0,0,0,70.05,3,1
0,56,24,0,1,1,53.6,3,1
1,47,7,0,1,0,75.7,3,1
0,48,11,0,1,1,19.65,3,1
1,50,72,0,0,0,108.5,4,1
0,62,72,0,0,0,84.5,5,1
1,64,15,0,0,1,100.15,3,1
0,26,72,0,0,0,88.6,3,1
1,43,10,1,1,0,52.55,3,1
0,42,63,0,0,0,104.8,5,1
1,63,2,0,0,0,59,5,1
0,31,1,0,0,1,20.4,5,1
0,32,28,0,1,0,60.9,3,1
1,41,70,0,0,1,19.8,4,1
0,64,34,0,0,0,116.25,3,1
1,50,70,0,0,0,65.2,3,1
1,54,52,0,1,0,84.05,3,1
0,23,69,0,0,1,79.45,4,1
0,63,11,0,0,0,78,5,1
1,47,1,0,0,1,19.85,5,1
0,21,61,0,0,0,106.45,3,1
1,42,56,0,0,0,105.45,3,1
0,36,30,0,1,0,95,3,1
1,19,28,0,1,1,54.3,3,1
0,34,12,0,0,1,20.05,4,1
0,37,67,0,0,0,105.4,5,1
0,29,55,0,0,0,85.5,4,1
0,43,52,0,1,0,91.25,3,1
0,30,58,0,0,0,94.7,4,1
0,52,35,0,0,1,19.6,4,1
1,51,24,0,0,1,21.1,5,1
0,47,70,0,1,1,20.05,3,1
0,25,2,0,0,0,79.95,5,1
0,60,12,0,0,0,89.55,4,1
1,54,63,0,0,0,81.55,4,1
1,24,33,0,0,0,58.45,4,1
1,32,69,0,0,0,95.65,3,1
1,26,60,0,0,0,80.6,5,1
1,43,72,0,0,0,113.1,3,1
1,52,11,0,0,1,58.95,4,1
1,57,1,0,0,1,19.55,4,1
0,59,34,0,0,0,78.95,3,1
1,22,65,0,0,0,105.05,5,1
0,35,15,0,0,1,19.75,5,1
0,44,72,0,0,0,110.3,3,1
1,26,72,0,0,1,115.6,3,1
0,46,55,0,1,1,19.35,3,1
1,27,23,0,0,1,25.6,5,1
1,58,56,0,0,0,68.75,3,1
1,22,1,0,0,1,19.9,5,1
0,55,38,0,1,0,70.6,3,1
0,51,11,0,0,0,70.2,5,1
0,54,1,0,1,1,49.3,3,1
0,53,56,0,0,0,107.25,3,1
0,19,3,0,0,1,23.6,5,1
0,63,7,0,0,0,69.7,3,1
0,49,59,0,0,0,99.5,4,1
0,19,7,0,0,0,64.3,4,1
0,19,71,0,0,0,70.85,4,1
0,23,15,0,0,1,101.9,3,1
0,34,71,0,1,0,73.5,3,1
1,23,11,1,0,0,40.4,5,1
1,32,60,0,0,1,19.25,4,1
1,55,11,0,0,0,64.9,3,1
0,26,61,0,0,1,81.05,3,1
0,27,31,0,0,0,98.05,4,1
0,30,9,0,1,0,70.5,3,1
0,59,2,0,0,1,19.65,4,1
1,62,1,0,0,1,19,4,1
1,40,3,0,1,1,20,3,1
0,56,52,0,0,1,63.25,4,1
0,28,5,0,1,1,20.1,3,1
0,52,72,0,0,0,99.15,3,1
0,25,71,0,0,0,90.4,3,1
0,32,72,0,0,0,111.9,3,1
0,56,46,0,0,1,24.9,5,1
0,19,63,0,0,0,83.5,4,1
0,52,30,0,0,1,84.3,4,1
0,36,1,0,1,0,45.6,3,1
0,45,16,1,0,0,54.85,4,1
0,22,4,0,0,0,65.55,4,1
0,53,51,0,0,0,90.35,3,1
0,59,65,0,1,1,20.4,3,1
0,21,16,0,1,0,74.55,3,1
0,47,2,0,0,1,19.95,4,1
1,34,66,0,1,0,74.25,3,1
0,51,46,0,0,0,108.65,4,1
1,55,32,0,0,0,109.55,3,1
0,35,72,0,0,0,86.65,3,1
0,28,38,0,0,0,81,4,1
0,48,51,0,0,0,47.85,4,1
0,47,72,0,0,1,114.55,3,1
0,57,66,0,0,1,20.55,4,1
0,63,50,0,0,0,69.5,5,1
1,64,15,0,0,0,48.85,4,1
0,55,8,1,1,0,25.25,3,1
1,30,57,0,1,0,87.55,3,1
1,51,7,0,1,0,78.55,3,1
1,27,62,0,1,0,92.05,3,1
0,56,40,0,0,0,85.05,4,1
1,49,20,0,0,1,19.7,5,1
1,22,25,0,0,1,95.15,3,1
0,28,23,0,0,0,84.25,4,1
1,48,46,0,1,0,55,3,1
0,41,72,0,0,0,89.85,4,1
0,40,10,0,0,1,20.35,5,1
1,31,40,1,0,1,54.55,3,1
0,41,31,0,0,0,99.45,5,1
1,48,68,0,0,0,70.9,4,1
0,50,68,0,0,1,25.4,4,1
1,21,15,0,1,1,25.25,3,1
0,25,50,0,0,0,69.65,4,1
0,37,35,0,1,1,20.1,3,1
1,64,17,0,0,1,24.8,5,1
0,32,10,0,0,0,95.1,3,1
0,39,68,0,0,0,88.85,4,1
0,38,45,0,0,0,78.8,4,1
0,56,37,0,0,1,20.35,4,1
1,46,10,0,0,1,45.25,5,1
0,23,1,0,0,1,20.05,5,1
0,40,65,0,0,0,69.55,3,1
1,33,57,0,1,1,19.5,3,1
1,48,3,0,1,0,74.75,3,1
0,22,49,1,0,0,30.2,4,1
1,22,70,1,0,0,57.8,4,1
1,60,53,0,1,1,19.85,3,1
0,37,53,0,1,1,25.55,3,1
0,49,22,0,0,1,24.85,4,1
1,63,48,0,0,1,24.55,5,1
0,57,3,0,0,0,107.95,4,1
0,64,45,0,0,0,81.4,5,1
1,57,61,0,0,1,73.8,4,1
0,37,3,0,0,0,64.4,4,1
1,47,1,0,0,0,71.1,5,1
1,33,1,0,1,0,49.9,3,1
0,58,51,0,0,1,24.6,5,1
0,42,52,1,1,0,30.1,3,1
0,55,51,0,0,1,83.4,5,1
0,53,1,0,1,1,20.45,3,1
0,55,31,0,0,0,75.25,3,1
0,62,47,0,0,1,20.55,5,1
1,64,1,0,0,1,20.65,4,1
0,19,72,0,0,0,85.15,3,1
0,23,72,0,1,0,66.5,3,1
0,34,66,0,0,0,63.3,5,1
0,52,35,0,0,0,83.15,4,1
0,56,29,0,0,0,84.9,3,1
1,30,2,0,1,1,20.55,3,1
0,34,4,0,1,0,49.25,3,1
1,19,65,0,0,1,59.6,4,1
0,26,29,0,0,0,75.3,4,1
0,60,29,0,0,0,80.1,4,1
1,45,20,0,1,0,81,3,1
1,23,58,0,0,1,24.7,4,1
1,53,14,0,1,0,86,3,1
0,61,72,0,1,1,25.4,3,1
0,21,46,0,1,0,89.15,3,1
1,40,71,1,0,0,58.25,5,1
0,51,32,0,0,0,85.65,3,1
1,47,26,1,0,0,50.35,5,1
0,22,2,0,1,1,20.2,3,1
0,24,61,0,0,1,20.55,4,1
1,47,22,0,0,1,26.25,4,1
1,20,5,0,0,0,80.85,5,1
0,41,65,0,0,0,74.2,3,1
0,46,5,0,0,1,20.35,4,1
0,51,25,0,1,0,75.5,3,1
1,27,72,0,1,1,79.05,3,1
1,25,27,0,0,0,90.15,4,1
0,48,32,1,0,0,50.6,3,1
1,19,30,0,0,0,110.45,4,1
0,26,70,0,0,0,101,3,1
1,38,47,0,1,1,65,3,1
1,35,2,0,0,0,80.45,4,1
1,23,61,0,0,1,24.1,4,1
1,46,5,0,0,0,44.05,5,1
0,43,48,0,0,1,19.25,4,1
1,41,63,0,1,0,90.05,3,1
1,35,27,0,1,0,56.7,3,1
0,28,70,0,0,0,80.15,3,1
0,47,7,0,0,0,71.35,3,1
0,24,10,0,0,1,20.25,4,1
1,19,2,0,1,0,90.35,3,1
0,50,66,0,1,1,19.7,3,1
1,22,3,0,0,1,19.85,4,1
1,41,72,0,1,0,90.35,3,1
0,37,1,0,0,1,20.8,4,1
1,56,72,0,1,0,66.85,3,1
0,30,65,0,0,1,19.9,4,1
1,22,11,1,0,0,35.8,5,1
0,56,22,0,0,1,78.85,5,1
0,23,14,0,0,1,20.4,5,1
0,45,41,0,1,0,74.25,3,1
0,32,17,0,0,0,64.8,4,1
0,63,11,0,0,1,20.45,4,1
1,24,72,0,0,0,110.65,4,1
1,59,3,1,0,0,40.3,4,1
1,20,59,0,0,1,107,4,1
0,30,71,0,0,0,73.35,5,1
1,45,5,0,1,0,44.8,3,1
0,54,27,0,1,0,54.75,3,1
0,48,63,1,1,0,40.6,3,1
0,40,72,0,0,0,55.3,4,1
1,59,34,0,0,0,60.85,4,1
1,54,24,0,0,1,78.4,3,1
0,53,72,0,0,0,69.65,5,1
1,46,60,1,0,0,59.85,5,1
0,60,68,0,0,0,76.9,4,1
1,44,8,0,0,1,19.85,5,1
1,22,34,0,1,0,67.65,3,1
1,25,6,1,0,0,45,5,1
0,38,2,0,0,1,64.2,4,1
0,24,31,0,0,0,81.7,5,1
1,47,20,0,0,1,25.55,4,1
1,21,1,0,0,1,20,4,1
0,39,39,0,0,1,23.8,5,1
1,61,46,0,0,0,64.2,4,1
1,45,72,0,0,1,76.8,3,1
0,63,18,0,0,0,55.2,4,1
0,29,71,0,0,0,108.55,3,1
1,55,42,0,0,1,25.25,4,1
0,23,34,1,0,0,30.4,4,1
1,23,25,0,1,0,84.6,3,1
1,37,55,0,0,1,103.7,3,1
0,30,70,0,1,0,88,3,1
1,41,61,0,0,0,106.35,5,1
0,62,43,0,0,0,79.15,3,1
0,37,47,0,0,0,103.1,4,1
0,38,5,0,0,0,63.95,4,1
1,55,62,0,1,1,25.8,3,1
1,47,14,0,0,1,25.55,5,1
0,35,34,1,0,0,44.85,4,1
0,44,38,0,1,1,25.05,3,1
1,46,70,0,0,0,74.1,3,1
1,33,37,0,0,0,88.8,4,1
0,47,62,0,0,0,71.4,3,1
0,27,36,0,0,1,79.2,3,1
0,36,44,0,0,1,20.4,5,1
1,44,72,0,0,0,105,3,1
1,59,13,1,1,0,30.85,3,1
1,23,15,0,0,1,20.55,5,1
1,57,65,0,0,0,84.85,4,1
1,54,12,1,1,0,33.15,3,1
0,55,72,0,0,1,92,3,1
1,23,72,0,0,0,89.8,3,1
1,57,72,0,0,0,115.8,3,1
0,63,52,0,0,0,85.15,3,1
0,50,2,0,1,1,24.85,3,1
1,63,5,0,0,0,64.35,4,1
1,32,68,0,0,1,20.5,4,1
0,22,72,0,0,1,86.05,4,1
1,59,66,0,1,0,89,3,1
0,52,72,1,0,0,64.8,3,1
0,63,26,0,1,1,19.8,3,1
0,53,64,0,0,0,93.4,3,1
0,61,62,1,0,0,39,4,1
1,44,5,0,1,1,20.5,3,1
0,44,3,0,0,1,26.4,5,1
1,32,72,0,1,0,98.2,3,1
0,26,57,0,0,0,97.55,4,1
0,63,66,0,0,1,19.95,4,1
0,33,45,0,0,0,99.7,4,1
1,25,3,1,0,0,34.8,4,1
1,48,51,1,0,0,60.15,3,1
1,29,60,0,1,1,64.75,3,1
0,62,33,0,1,0,54.65,3,1
1,39,67,0,0,0,111.25,3,1
1,19,49,1,0,0,35.8,4,1
0,42,1,0,1,1,20.05,3,1
0,23,37,0,0,0,91.2,5,1
0,37,31,0,1,0,89.3,3,1
1,56,63,0,1,0,81.2,3,1
0,53,30,0,0,0,94.3,3,1
0,29,71,0,0,1,116.1,4,1
1,33,53,0,0,0,105.55,5,1
0,27,50,0,0,0,94.4,4,1
1,19,2,0,0,1,19.5,5,1
1,35,56,0,0,0,105.6,4,1
0,60,67,0,0,0,81.35,3,1
0,38,4,0,0,0,56.4,4,1
0,61,19,0,0,1,65.35,4,1
1,26,8,0,0,1,19.95,4,1
1,29,71,0,0,0,111.25,4,1
0,40,72,0,0,0,106.1,3,1
0,42,12,0,1,1,20.05,3,1
0,22,72,0,1,1,25.2,3,1
0,45,72,1,0,0,65.55,4,1
1,37,26,0,1,0,80.7,3,1
1,48,21,0,0,0,104.55,4,1
0,23,60,0,1,1,24.15,3,1
0,26,12,0,0,1,20.45,5,1
0,25,16,0,0,0,75.4,5,1
1,38,63,0,0,1,79.7,3,1
1,54,32,0,0,0,76.3,3,1
1,32,68,0,0,0,103.75,3,1
1,53,30,0,0,0,86.45,3,1
1,44,16,0,0,0,75.1,5,1
0,32,33,0,0,0,80.6,4,1
0,54,72,0,1,1,19.3,3,1
1,58,12,1,1,0,33.6,3,1
1,40,10,0,0,0,80.85,3,1
1,32,65,0,0,0,108.05,3,1
1,46,15,0,0,1,19.9,4,1
1,55,24,0,0,1,21.05,5,1
1,50,13,1,0,1,30.15,5,1
0,23,24,0,0,0,79.85,4,1
1,56,72,1,0,0,65.5,3,1
1,62,54,0,0,0,104.1,4,1
0,39,4,0,0,1,20.5,4,1
0,42,35,0,0,1,20.5,4,1
1,64,8,0,1,1,75.6,3,1
0,62,22,0,1,0,55.1,3,1
1,57,15,0,0,0,58.95,4,1
0,39,22,0,0,0,95.1,4,1
1,33,71,0,1,1,25.45,3,1
0,26,4,0,1,0,56.75,3,1
0,59,25,0,0,0,81.75,3,1
1,45,32,0,0,1,86.1,5,1
0,41,17,0,1,1,20.5,3,1
0,50,3,0,0,1,20.85,4,1
1,48,71,0,1,0,77.35,3,1
0,30,49,0,1,1,93.85,3,1
0,26,58,0,0,0,70.1,4,1
1,40,59,0,0,0,75.95,3,1
1,34,11,0,1,0,75.25,3,1
1,20,35,0,0,0,54.95,4,1
1,23,20,0,1,1,19.5,3,1
0,21,40,0,0,1,19.6,5,1
1,22,39,0,1,1,47.85,3,1
1,62,72,0,0,1,23.75,5,1
1,54,12,0,0,0,43.8,4,1
0,48,1,0,0,1,19.75,5,1
0,20,27,0,1,1,19.15,3,1
0,53,34,0,0,1,19.6,5,1
1,56,56,0,1,0,80.3,3,1
1,31,58,0,1,1,24.35,3,1
1,30,22,0,1,1,25.25,3,1
1,27,10,0,0,1,26.1,5,1
0,23,13,0,1,1,20,3,1
0,19,72,0,1,1,20.7,3,1
0,21,2,0,0,0,70.3,3,1
0,42,4,0,0,0,69.55,4,1
1,28,37,0,1,1,19.85,3,1
0,59,21,0,1,1,20,3,1
0,20,3,0,1,0,50.15,3,1
1,31,71,1,0,0,58.65,4,1
0,41,9,0,0,0,95.9,3,1
1,56,1,0,0,1,49.5,4,1
0,36,71,0,0,0,80.1,3,1
1,36,64,0,0,1,24.4,5,1
0,33,4,1,0,0,40.05,4,1
1,33,23,0,0,1,19.5,4,1
1,59,39,0,1,0,51.05,3,1
0,27,28,0,0,1,54.35,5,1
0,62,37,0,1,0,70.35,3,1
1,30,47,0,0,0,94.9,4,1
1,39,50,0,0,0,69.75,5,1
0,30,27,0,0,1,71.6,5,1
1,49,62,0,0,1,23.65,4,1
1,25,71,0,0,0,81.85,4,1
0,39,66,0,0,1,25.1,4,1
0,61,68,0,0,0,114.7,3,1
1,47,13,1,0,0,49.15,3,1
0,37,56,0,0,0,80.9,5,1
1,56,16,0,1,1,19.3,3,1
1,60,14,0,0,0,70.2,4,1
1,37,8,0,1,0,54.25,3,1
1,29,43,0,0,0,99.3,3,1
1,31,52,0,1,0,74,3,1
0,35,3,0,1,0,50.25,3,1
0,42,29,0,0,1,19.8,4,1
1,48,16,1,0,1,35.5,5,1
1,41,40,0,0,0,80.75,4,1
1,47,36,0,0,1,19.55,5,1
0,49,26,0,0,1,20.05,5,1
1,33,34,0,0,0,50.2,5,1
0,32,10,0,1,0,62.25,3,1
1,52,14,0,0,1,55.7,4,1
0,63,47,0,0,1,19.65,5,1
0,36,24,0,0,0,89.25,3,1
0,62,22,1,0,0,56.75,4,1
0,31,1,0,0,1,21.1,5,1
1,35,59,0,0,0,96.65,3,1
1,44,58,0,0,1,24.5,4,1
1,61,3,0,1,0,69.55,3,1
0,50,32,0,0,1,20.05,5,1
0,39,10,0,0,1,25.75,5,1
1,41,52,0,1,1,19.6,3,1
0,53,32,0,1,1,87.65,3,1
1,35,16,0,0,0,74.75,5,1
1,62,51,0,0,0,107.45,3,1
0,30,29,0,0,0,75.35,3,1
0,24,70,0,1,0,64.95,3,1
1,25,71,0,0,0,100.45,3,1
0,28,41,0,0,0,68.5,4,1
0,49,1,0,0,1,80.55,4,1
1,38,7,0,0,0,81.25,3,1
0,60,67,0,1,0,89.55,3,1
0,38,5,0,1,0,55.7,3,1
0,53,15,0,1,1,24.8,3,1
1,21,20,0,1,1,20,3,1
0,50,54,0,0,0,105.2,5,1
0,32,42,0,1,1,19.55,3,1
1,24,9,0,0,0,79.75,5,1
1,24,63,0,0,0,97.45,3,1
1,57,69,0,1,1,24.25,3,1
1,24,69,0,0,1,24.6,5,1
0,32,40,0,0,0,50.15,4,1
0,38,60,1,1,0,39.6,3,1
0,33,32,0,0,0,98.85,4,1
0,60,39,0,1,0,53.85,3,1
1,36,38,0,1,1,24.25,3,1
0,32,52,0,0,0,89.45,3,1
1,57,48,0,0,0,105.25,3,1
0,21,70,1,0,0,59.5,4,1
0,56,20,0,1,1,70.55,3,1
1,59,50,0,0,0,82.5,4,1
0,46,25,0,1,0,61.6,3,1
0,58,12,0,0,0,49.05,5,1
1,29,23,0,0,0,66.25,4,1
0,26,27,0,0,1,19.4,5,1
0,45,26,0,0,1,19.15,5,1
0,58,2,0,1,1,19.25,3,1
1,23,26,0,1,0,81.95,3,1
1,40,63,0,0,1,20,5,1
0,52,71,0,0,1,19.8,4,1
0,19,11,0,1,0,65.15,3,1
1,30,13,0,0,0,88.95,3,1
0,38,6,0,0,1,20.2,4,1
0,19,18,0,0,0,56.8,5,1
1,21,32,0,1,0,75.5,3,1
0,46,29,1,0,0,35.6,4,1
1,62,3,0,0,1,60.25,4,1
1,59,41,1,0,0,40.35,5,1
1,59,1,0,0,1,18.85,4,1
0,57,7,0,1,0,54.85,3,1
1,36,52,0,0,0,64.3,4,1
1,48,45,0,0,1,24.65,4,1
0,55,70,0,0,1,76.1,4,1
1,62,53,0,0,1,18.7,5,1
1,44,60,0,0,0,94.1,3,1
1,63,67,0,0,0,72.35,3,1
0,41,25,0,1,1,19.9,3,1
1,56,5,0,0,1,53.8,4,1
0,29,26,0,1,0,51.55,3,1
0,21,1,0,1,1,19.65,3,1
0,60,72,0,0,0,114,3,1
1,33,14,0,0,0,54.25,5,1
1,59,13,0,1,1,80,3,1
1,56,46,0,0,0,79.2,4,1
0,59,39,0,0,0,49.8,4,1
0,56,57,1,0,0,53.75,4,1
1,29,53,0,0,0,93.45,4,1
0,32,18,0,0,0,87.9,4,1
1,59,58,0,0,1,61.05,4,1
1,38,35,0,0,0,99.25,3,1
0,21,3,0,0,0,85.7,5,1
0,47,38,0,0,0,104.85,4,1
0,60,35,0,1,0,69.15,3,1
1,33,47,0,0,0,74.45,3,1
1,25,14,0,0,1,50.45,5,1
0,58,66,0,0,0,85.25,4,1
0,26,15,0,0,1,19.45,5,1
1,24,42,0,1,1,20.75,3,1
1,53,17,0,1,0,78.9,3,1
0,26,37,0,0,0,104.5,3,1
1,20,12,0,1,1,49.4,3,1
1,63,60,0,1,1,25,3,1
0,26,18,1,1,0,25.55,3,1
1,56,3,0,1,0,70.15,3,1
1,23,9,0,0,0,69.4,3,1
0,45,56,0,1,0,93.15,3,1
0,25,7,0,1,0,69.55,3,1
1,28,69,0,0,1,20.2,5,1
0,42,54,0,0,1,20.4,4,1
0,26,62,0,0,1,23.75,4,1
1,25,62,0,0,0,70.45,5,1
0,47,17,0,0,0,65.75,4,1
0,24,9,1,0,0,24.6,5,1
0,30,64,0,0,0,69.25,4,1
1,64,72,0,0,1,24.65,5,1
0,62,30,0,0,0,90.4,4,1
1,56,49,0,0,0,100.85,3,1
0,21,61,0,0,0,75.35,4,1
0,54,47,0,1,0,87.2,3,1
0,64,20,0,0,0,64.4,3,1
1,43,70,0,0,1,24.7,4,1
0,58,54,0,0,1,105.85,4,1
0,39,13,0,0,1,19.45,5,1
1,25,3,0,1,0,58.7,3,1
0,43,25,0,0,1,20.15,5,1
0,58,30,0,0,0,64.5,3,1
1,20,21,1,0,0,28.5,4,1
1,63,45,0,0,0,105.15,4,1
1,60,24,0,0,0,83.15,5,1
1,60,56,0,0,0,103.2,5,1
0,62,1,0,1,1,19.45,3,1
1,39,72,0,0,0,85.9,4,1
1,57,47,0,1,1,20.15,3,1
0,22,2,0,0,0,50.3,5,1
1,49,2,0,1,0,80.15,3,1
1,26,12,0,1,0,51.25,3,1
0,61,69,0,0,0,95.2,4,1
0,47,64,0,0,0,76.1,4,1
0,56,62,0,0,0,115.55,3,1
0,23,63,0,0,1,24.65,4,1
1,34,53,1,1,0,53.6,3,1
0,20,5,0,1,1,19.45,3,1
1,32,62,0,0,1,101.15,3,1
1,28,55,0,0,0,56.8,4,1
1,25,72,0,0,1,20.1,4,1
0,59,36,1,0,0,60.7,3,1
0,47,25,0,0,1,20.95,4,1
1,44,36,0,1,1,19.25,3,1
0,55,1,0,0,0,62.8,5,1
1,25,72,0,0,0,105.5,3,1
0,50,59,0,1,1,19.85,3,1
1,54,1,0,0,0,74.1,5,1
1,62,30,0,0,0,107.5,4,1
0,42,64,0,1,1,19.55,3,1
0,20,63,0,1,0,68.8,3,1
1,60,62,0,0,0,84.5,4,1
0,19,67,0,0,0,111.2,4,1
1,37,70,0,0,0,80.6,3,1
1,50,5,0,1,1,75.6,3,1
1,42,24,1,0,0,57.6,4,1
0,55,72,0,0,0,110.6,3,1
1,26,66,0,1,0,58.2,3,1
1,41,45,0,0,0,81,3,1
1,47,69,0,0,1,19.7,5,1
1,57,28,0,1,0,59.55,3,1
1,48,36,0,0,1,75.55,4,1
0,32,42,1,0,0,45.1,4,1
0,50,48,0,0,0,70.95,3,1
1,32,11,0,0,1,20.9,5,1
0,47,7,0,1,1,19.95,3,1
1,27,3,0,0,1,24.6,4,1
0,47,8,0,0,0,66.7,3,1
0,42,32,0,0,1,94.8,4,1
0,35,60,0,1,0,65.85,3,1
1,21,10,0,0,1,19.95,4,1
1,33,71,0,0,1,24.65,4,1
1,61,43,1,1,0,51.25,3,1
1,47,23,0,0,0,54.25,5,1
1,28,72,0,1,1,19.4,3,1
0,56,22,0,0,1,56.25,4,1
1,19,1,1,0,0,25.15,5,1
0,57,69,0,1,1,23.95,3,1
0,45,50,1,1,0,35.4,3,1
1,22,15,0,0,0,75.35,5,1
0,56,31,0,1,1,20.4,3,1
1,64,10,1,0,0,56.05,4,1
1,55,8,0,1,1,20,3,1
0,20,64,0,0,0,73.05,3,1
1,27,28,0,0,1,20.5,4,1
1,39,57,0,0,0,100.75,3,1
0,58,19,0,0,1,19.95,4,1
1,21,51,1,0,0,49.65,3,1
1,51,67,0,1,0,65.65,3,1
0,43,11,0,0,1,20.45,5,1
0,38,72,1,0,0,60.95,4,1
0,59,66,0,0,1,20.35,5,1
1,43,9,0,0,1,19.5,4,1
1,59,9,0,0,0,75.2,5,1
0,28,48,0,0,0,111.45,3,1
0,23,10,0,1,0,70.15,3,1
1,47,72,0,0,1,92,3,1
1,63,51,0,0,0,85.5,3,1
0,41,54,0,1,0,84.4,3,1
1,38,33,0,0,0,60.9,4,1
1,62,27,0,1,1,20.25,3,1
0,53,23,0,0,0,95.3,3,1
0,63,1,0,1,1,19.85,3,1
0,63,45,0,0,0,84.35,3,1
1,35,39,0,0,1,19.85,5,1
0,40,72,0,1,0,82.3,3,1
1,44,58,0,0,0,66.8,5,1
1,62,70,1,1,0,44.6,3,1
0,41,61,0,0,0,98.45,3,1
0,37,2,0,0,1,70.7,4,1
1,39,46,0,1,1,24.95,3,1
1,43,48,0,0,0,102.5,3,1
0,35,64,0,0,0,86.55,4,1
0,53,72,0,0,1,24.3,4,1
1,51,12,0,0,0,58.35,4,1
1,29,72,0,0,0,68.75,3,1
0,62,29,0,1,1,85.8,3,1
0,21,33,0,0,1,20.1,5,1
1,47,1,0,1,1,20.35,3,1
1,42,62,0,0,0,110.8,4,1
1,24,4,0,0,0,82.85,3,1
1,44,24,0,1,0,84.35,3,1
1,56,14,0,1,1,19.55,3,1
0,38,3,0,0,1,19.95,5,1
0,40,8,0,0,0,66.25,5,1
1,38,35,0,1,1,23.3,3,1
0,64,66,0,0,1,25.3,4,1
0,46,8,1,0,0,44.55,3,1
1,19,71,0,0,0,104.1,4,1
1,59,43,0,0,0,92.55,3,1
0,35,65,0,0,0,94.55,4,1
0,27,35,0,1,0,95.5,3,1
0,51,64,0,0,0,100.3,5,1
1,58,58,1,0,0,55.5,3,1
0,38,67,0,0,0,89.55,4,1
0,59,63,0,0,1,19.15,5,1
1,22,60,0,0,0,99.8,4,1
1,56,70,0,0,0,113.05,5,1
1,32,48,0,1,1,19.95,3,1
0,63,12,0,0,0,74.15,4,1
0,43,45,0,0,1,24.45,5,1
1,21,23,0,1,1,24.8,3,1
1,64,43,0,1,0,64.85,3,1
0,49,35,0,1,1,20.75,3,1
0,47,9,0,1,0,68.95,3,1
0,61,27,0,1,0,49,3,1
1,61,40,0,0,0,50.25,5,1
0,26,8,0,0,1,19.9,5,1
1,31,52,0,0,0,100.3,3,1
0,34,3,0,0,0,55.8,4,1
0,29,41,0,0,0,111.15,5,1
0,26,20,0,0,0,98.55,3,1
0,24,1,0,0,0,50.05,4,1
0,45,23,0,0,1,20.85,5,1
0,51,8,0,1,1,19.35,3,1
0,56,18,0,1,0,69.5,3,1
0,56,31,0,0,0,94.5,3,1
0,20,29,0,1,1,20.65,3,1
1,54,36,0,0,1,106.05,3,1
0,53,42,0,0,0,108.3,3,1
1,38,60,0,0,0,99.65,4,1
0,42,22,0,1,0,95.9,3,1
0,47,36,0,1,1,20,3,1
0,40,9,0,0,0,64.95,3,1
0,28,1,0,0,0,74.6,5,1
0,39,12,0,1,1,49.2,3,1
1,37,23,0,0,0,73.75,3,1
0,35,62,0,0,0,92.3,4,1
1,42,8,0,1,1,19.2,3,1
0,46,31,0,0,0,88.65,4,1
0,54,45,0,0,0,95.95,5,1
0,35,2,0,0,1,20.25,4,1
1,58,44,1,0,0,49.05,5,1
0,41,39,1,1,0,35.55,3,1
0,53,72,1,0,0,65.1,4,1
1,50,51,0,0,0,69.75,3,1
1,49,56,0,0,1,106.8,3,1
0,32,1,0,0,0,51.25,4,1
1,30,23,0,1,0,57.75,3,1
1,21,1,0,1,1,19.55,3,1
0,20,11,0,0,0,79.5,4,1
1,41,52,0,0,0,98.15,4,1
0,19,3,0,0,1,20.25,5,1
1,29,51,0,1,0,79.15,3,1
1,64,37,1,0,0,40.2,5,1
0,59,13,0,0,1,19.95,4,1
0,29,49,0,1,0,55.35,3,1
1,19,18,0,0,1,71.1,5,1
0,42,68,1,0,0,54.1,3,1
0,27,54,0,0,1,19.65,5,1
0,22,71,0,0,0,80.4,3,1
1,56,67,0,0,1,19.25,4,1
1,46,14,0,1,0,84.8,3,1
1,48,63,0,0,1,19.5,5,1
1,36,41,0,0,0,68.6,4,1
1,46,17,0,0,0,92.6,4,1
